id,legacy_id,priority,category,title,layer,doc_type,issuer,rule_no,publish_date,effective_date,current_status,record_role,ingest_status,is_core,source_type,product_tags,business_line_tags,market_tags,business_tags,catalog_paths,key_obligations,source_url,local_path,text_path,file_type,downloaded_count,notes,errors
TB258,TB258,P0,C_产品专册/C-08外汇、QDII、QFII、互联互通与跨境产品,境外机构投资者境内证券期货投资资金管理规定,外汇局,外汇局,国家外汇管理局,,,,现行有效,正式规则,已入库,是,外汇局官方正文,QDII; QFII,,跨境; 外汇; 期货,外汇局; C; QDII; QFII; 跨境; 外汇; 期货,C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品,,https://m.safe.gov.cn/safe/2024/0726/24815.html,01_法规原文库\C_产品专册\C-08外汇、QDII、QFII、互联互通与跨境产品\TB258_境外机构投资者境内证券期货投资资金管理规定\TB258_境外机构投资者境内证券期货投资资金管理规定_source01.html,02_文本抽取库\C_产品专册\C-08外汇、QDII、QFII、互联互通与跨境产品\TB258_境外机构投资者境内证券期货投资资金管理规定\TB258_境外机构投资者境内证券期货投资资金管理规定_source01.txt,html,1,按 source_overrides 官方来源入库; 复用旧公募基金托管库原文/文本; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB259,TB259,P0,C_产品专册/C-08外汇、QDII、QFII、互联互通与跨境产品,沪港通、深港通业务实施办法,交易所,交易所,证券交易所,,,,待核验,规则组索引,待拆分入库,是,官方入口,QDII; QFII,,交易所; 跨境; 外汇,交易所; C; D; QDII; QFII; 跨境; 外汇,C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品; D_市场基础设施与跨境规则 > D-04 跨境基础设施与境外市场规则,,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB260,TB260,P0,C_产品专册/C-08外汇、QDII、QFII、互联互通与跨境产品,互联互通登记、存管、结算业务实施细则,中登,中登,中国证券登记结算有限责任公司,,,,待核验,规则组索引,待拆分入库,是,官方入口,QDII; QFII,,跨境; 外汇,中登; C; D; QDII; QFII; 跨境; 外汇,C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品; D_市场基础设施与跨境规则 > D-04 跨境基础设施与境外市场规则,,https://www.chinaclear.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB261,TB261,P1,C_产品专册/C-08外汇、QDII、QFII、互联互通与跨境产品,债券通、互换通相关规则,人民银行/香港金管局,人民银行/香港金管局,中国人民银行,,,,待核验,规则组索引,待拆分入库,否,官方入口,QDII; QFII,,跨境; 债券通; 外汇,人民银行/香港金管局; C; QDII; QFII; 跨境; 债券通; 外汇,C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品,债券通、互换通相关规则,https://www.safe.gov.cn/; https://www.nfra.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB262,TB262,P1,C_产品专册/C-08外汇、QDII、QFII、互联互通与跨境产品,内地与香港基金互认相关规则,证监会/香港证监会,证监会/香港证监会,中国证监会,,,,待核验,规则组索引,待拆分入库,否,官方入口,QDII; QFII,,跨境; 外汇,证监会/香港证监会; C; QDII; QFII; 跨境; 外汇,C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品,内地与香港基金互认相关规则,https://www.csrc.gov.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB263,TB263,P1,C_产品专册/C-08外汇、QDII、QFII、互联互通与跨境产品,沪港通、深港通、债券通、基金互认、QFII/RQFII税收政策,税务,税务,,,,,待核验,规则组索引,待拆分入库,否,官方入口,QDII; QFII,税务,跨境; 债券通; 外汇,税务; C; QDII; QFII; 跨境; 债券通; 外汇,C_产品专册 > C-08 外汇、QDII、QFII、互联互通与跨境产品,,https://www.safe.gov.cn/; https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.chinatax.gov.cn/; https://www.mof.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB264,TB264,P0,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,公募基金投资信用衍生品指引,证监会,证监会,中国证监会,,,,现行有效,正式规则,已入库,是,官方入口; AMAC法规库转载; AMAC法规库转载; AMAC法规库转载; AMAC法规库转载; AMAC法规库转载; AMAC法规库转载; AMAC法规库转载; AMAC法规库转载,公募基金; REITs; 衍生品,,衍生品,证监会; C; 公募基金; REITs; 衍生品,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,,https://www.csrc.gov.cn/; https://www.amac.org.cn/; https://fg.amac.org.cn/governmentrules_3854/zcgz_gfxwj/gfxwj_gmjj/gfxwj_gmjj_tzyz/202003/t20200312_24729.html,01_法规原文库\C_产品专册\C-09另类资产、REITs、衍生品、转融通与ABS_ABN\TB264_公募基金投资信用衍生品指引\TB264_公募基金投资信用衍生品指引_source01.html,02_文本抽取库\C_产品专册\C-09另类资产、REITs、衍生品、转融通与ABS_ABN\TB264_公募基金投资信用衍生品指引\TB264_公募基金投资信用衍生品指引_source01.txt,html,1,复用旧公募基金托管库原文/文本; 与TB212公开募集证券投资基金投资信用衍生品指引对应，补充AMAC法规库转载正文页。; 按 source_overrides 官方来源入库; 分类口径：标题包含规则关键词，按正式规则处理; 分类口径：已有正式原文且状态为现行有效,
TB265,TB265,P1,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,银行间市场信用风险缓释工具试点业务规则,交易商协会,交易商协会,,,,,待核验,正式规则,待核验原文,否,官方入口,REITs; 衍生品,,银行间; 衍生品,交易商协会; C; REITs; 衍生品; 银行间,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,银行间市场信用风险缓释工具试点业务规则,https://www.nafmii.org.cn/; https://www.nfra.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB266,TB266,P1,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,信用违约互换业务指引,交易商协会,交易商协会,,,,,待核验,正式规则,待核验原文,否,官方入口,REITs; 衍生品,,衍生品,交易商协会; C; REITs; 衍生品,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,,https://www.nafmii.org.cn/,,,,0,自动下载未完成，已转官方入口辅助资料：国家法律法规数据库未检索到：信用违约互换业务指引; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 自动下载未完成，保留官方入口线索：国家法律法规数据库未检索到：信用违约互换业务指引; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB267,TB267,P1,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,信用联结票据业务指引,交易商协会,交易商协会,,,,,待核验,正式规则,待核验原文,否,官方入口,REITs; 衍生品,,衍生品,交易商协会; C; REITs; 衍生品,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,,https://www.nafmii.org.cn/,,,,0,自动下载未完成，已转官方入口辅助资料：国家法律法规数据库未检索到：信用联结票据业务指引; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 自动下载未完成，保留官方入口线索：国家法律法规数据库未检索到：信用联结票据业务指引; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB268,TB268,P1,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,股指期货、国债期货、商品期货、期权、收益互换、场外期权交易结算规则,交易所/期货交易所,交易所/期货交易所,证券交易所,,,,待核验,规则组索引,待拆分入库,否,官方入口,REITs; 衍生品,,交易所; 场外; 期货; 衍生品,交易所/期货交易所; C; REITs; 衍生品; 交易所; 场外; 期货,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,股指期货、国债期货、商品期货、期权、收益互换、场外期权交易结算规则,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB269,TB269,P0,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,转融通业务规则,交易所/中证金融,交易所/中证金融,证券交易所,,,,待核验,正式规则,待核验原文,是,官方入口,REITs; 衍生品,,交易所; 衍生品,交易所/中证金融; C; REITs; 衍生品; 交易所,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,转融通业务规则,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.csrc.gov.cn/; https://www.chinaclear.cn/; https://www.csf.com.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB270,TB270,P0,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,融资融券交易实施细则,交易所,交易所,证券交易所,,,,待核验,正式规则,待核验原文,是,官方入口,REITs; 衍生品,,交易所; 衍生品,交易所; C; REITs; 衍生品,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.csrc.gov.cn/; https://www.chinaclear.cn/; https://www.csf.com.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 自动下载未完成，已转官方入口辅助资料：国家法律法规数据库未检索到：融资融券交易实施细则; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 自动下载未完成，保留官方入口线索：国家法律法规数据库未检索到：融资融券交易实施细则; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB271,TB271,P1,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,转融通证券出借、权益补偿、非交易过户、保证金、清算交收规则,中登,中登,中国证券登记结算有限责任公司,,,,待核验,规则组索引,待拆分入库,否,官方入口,REITs; 衍生品,清算交收,衍生品,中登; C; REITs; 衍生品; 清算交收,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,转融通证券出借、权益补偿、非交易过户、保证金、清算交收规则,https://www.chinaclear.cn/; https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.csf.com.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB272,TB272,P0,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,资产证券化业务管理规定、挂牌转让、信息披露、持续督导规则,证监会/交易所,证监会/交易所,中国证监会,,,,待核验,规则组索引,待拆分入库,是,官方入口,REITs; 衍生品,披露报送,交易所; 衍生品,证监会/交易所; C; REITs; 衍生品; 披露报送; 交易所,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,资产证券化业务管理规定、挂牌转让、信息披露、持续督导规则,https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.nafmii.org.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB273,TB273,P0,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,非金融企业资产支持票据指引,交易商协会,交易商协会,,,,,待核验,正式规则,待核验原文,是,官方入口,REITs; 衍生品,,衍生品,交易商协会; C; REITs; 衍生品,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,,https://www.nafmii.org.cn/; https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 自动下载未完成，已转官方入口辅助资料：国家法律法规数据库未检索到：非金融企业资产支持票据指引; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 自动下载未完成，保留官方入口线索：国家法律法规数据库未检索到：非金融企业资产支持票据指引; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB274,TB274,P1,C_产品专册/C-09另类资产、REITs、衍生品、转融通与ABS_ABN,中债、上清所、交易所ABS/ABN登记托管、清算、结算、信息披露规则,基础设施,基础设施,证券交易所,,,,待核验,规则组索引,待拆分入库,否,官方入口,REITs; 衍生品,清算交收; 披露报送,交易所; 衍生品,基础设施; C; REITs; 衍生品; 清算交收; 披露报送; 交易所,C_产品专册 > C-09 另类资产、REITs、衍生品、转融通与ABS/ABN,中债、上清所、交易所ABS/ABN登记托管、清算、结算、信息披露规则,https://www.chinabond.com.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.csrc.gov.cn/; https://www.nafmii.org.cn/; https://www.shclearing.com.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB275,TB275,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-01上海证券交易所,上交所债券交易、质押式回购、债券ETF、资产支持证券、公司债券、可转债规则,债券业务,债券业务,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,,交易所; 跨境,债券业务; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-01 上海证券交易所,上交所债券交易、质押式回购、债券ETF、资产支持证券、公司债券、可转债规则,https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.nafmii.org.cn/; https://www.chinabond.com.cn/; https://www.chinamoney.com.cn/; https://www.shclearing.com.cn/; https://www.bse.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB276,TB276,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-01上海证券交易所,上海证券交易所沪港通业务实施办法,互联互通,互联互通,证券交易所,,,,待核验,正式规则,待核验原文,否,官方入口,,,交易所; 跨境,互联互通; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-01 上海证券交易所,,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB277,TB277,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-01上海证券交易所,基金业务指南、技术接口、行情、公告、交易单元、收费标准,业务指南,业务指南,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,,交易所; 跨境,业务指南; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-01 上海证券交易所; D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-02 深圳证券交易所,,https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB278,TB278,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-02深圳证券交易所,深交所债券交易、质押式回购、资产支持证券、公司债、可转债规则,债券业务,债券业务,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,,交易所; 跨境,债券业务; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-02 深圳证券交易所,深交所债券交易、质押式回购、资产支持证券、公司债、可转债规则,https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.nafmii.org.cn/; https://www.chinabond.com.cn/; https://www.chinamoney.com.cn/; https://www.shclearing.com.cn/; https://www.bse.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB279,TB279,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-02深圳证券交易所,深圳证券交易所深港通业务实施办法,互联互通,互联互通,证券交易所,,,,待核验,正式规则,待核验原文,否,官方入口,,,交易所; 跨境,互联互通; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-02 深圳证券交易所,,https://www.szse.cn/; https://www.sse.com.cn/; https://www.bse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB280,TB280,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-03北京证券交易所与全国股转系统,北交所证券登记结算、账户、清算交收规则,证券登记,证券登记,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,账户保管; 清算交收,交易所; 跨境,证券登记; D; 账户保管; 清算交收; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-03 北京证券交易所与全国股转系统,北交所证券登记结算、账户、清算交收规则,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB281,TB281,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-03北京证券交易所与全国股转系统,北交所基金、ETF、指数产品、申赎、登记结算、接口规范规则,基金/ETF,基金/ETF,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,,交易所; 跨境,基金/ETF; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-03 北京证券交易所与全国股转系统,北交所基金、ETF、指数产品、申赎、登记结算、接口规范规则（待补齐）,https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.safe.gov.cn/; https://www.chinaclear.cn/; https://www.csindex.com.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB282,TB282,P1,D_市场基础设施与跨境规则/D-01交易所规则库/D-01-03北京证券交易所与全国股转系统,全国中小企业股份转让系统交易、登记结算、信息披露、投资者适当性规则,全国股转,全国股转,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,披露报送,交易所; 跨境,全国股转; D; 披露报送; 交易所; 跨境,D_市场基础设施与跨境规则 > D-01 交易所规则库 > D-01-03 北京证券交易所与全国股转系统,全国中小企业股份转让系统交易、登记结算、信息披露、投资者适当性规则,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB283,TB283,P0,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,中国证券登记结算有限责任公司证券账户管理规则,基础设施,基础设施,市场基础设施,,,,待核验,正式规则,待核验原文,是,官方入口,,账户保管,跨境,基础设施; D; 账户保管; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,中国证券登记结算有限责任公司证券账户管理规则,https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB284,TB284,P0,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,中国证券登记结算有限责任公司证券质押登记业务规则,基础设施,基础设施,市场基础设施,,,,待核验,正式规则,待核验原文,是,官方入口,,,跨境,基础设施; D; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,中国证券登记结算有限责任公司证券质押登记业务规则,https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB285,TB285,P0,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,中国证券登记结算有限责任公司协助执法业务规则,基础设施,基础设施,市场基础设施,,,,待核验,正式规则,待核验原文,是,官方入口,,,跨境,基础设施; D; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,中国证券登记结算有限责任公司协助执法业务规则,https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB286,TB286,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,非交易过户、证券冻结、权益分派、网络投票、要约收购、退市、份额登记规则,基础设施,基础设施,市场基础设施,,,,待核验,规则组索引,待拆分入库,否,官方入口,,,跨境,基础设施; D; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,非交易过户、证券冻结、权益分派、网络投票、要约收购、退市、份额登记规则,https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB287,TB287,P0,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,交易所交易型开放式证券投资基金登记结算业务实施细则,基金,基金,证券交易所,,,,待核验,正式规则,待核验原文,是,官方入口,,,交易所; 跨境,基金; D; 交易所; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,,https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.csrc.gov.cn/; https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 自动下载未完成，已转官方入口辅助资料：国家法律法规数据库未检索到：交易所交易型开放式证券投资基金登记结算业务实施细则; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 自动下载未完成，保留官方入口线索：国家法律法规数据库未检索到：交易所交易型开放式证券投资基金登记结算业务实施细则; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB288,TB288,P0,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,上市开放式基金登记结算业务指引,基金,基金,,,,,待核验,正式规则,待核验原文,是,官方入口,,,跨境,基金; D; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,,https://www.csrc.gov.cn/; https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 自动下载未完成，已转官方入口辅助资料：国家法律法规数据库未检索到：上市开放式基金登记结算业务指引; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 自动下载未完成，保留官方入口线索：国家法律法规数据库未检索到：上市开放式基金登记结算业务指引; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB289,TB289,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,开放式基金登记结算、TA参数管理、基金账户、基金业务服务专区规则,基金,基金,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,账户保管,跨境,基金; D; 账户保管; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,开放式基金登记结算、TA参数管理、基金账户、基金业务服务专区规则,https://www.csrc.gov.cn/; https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB290,TB290,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,资产管理产品电子合同系统规则,资管,资管,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,合同法务,跨境,资管; D; 合同法务; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,资产管理产品电子合同系统规则,https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB291,TB291,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,资产托管网上服务平台规则,平台,平台,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,,跨境,平台; D; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,资产托管网上服务平台规则,https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
